4.000000 0.000000 0.000000 0.11137500 0.88862500 0.00000000
4.000000 0.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.000000 0.000000 1.00000000 0.00000000 0.00000000
4.000000 0.000000 0.000000 1.00000000 0.00000000 0.00000000
4.000000 0.000000 0.000000 0.92710000 0.07290000 0.00000000
4.000000 0.000000 0.000000 0.98757500 0.01242500 0.00000000
4.000000 0.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.000000 0.000000 1.00000000 0.00000000 0.00000000
4.000000 0.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.100000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.200000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.300000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.400000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.500000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.600000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.700000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.800000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 0.900000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 1.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 1.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 1.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 1.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 1.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 1.000000 0.000000 0.00000000 1.00000000 0.00000000
4.000000 1.000000 0.000000 0.00000000 1.00000000 0.00000000
